author;prize;short;long;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Ирина Горюнова;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Еремей Айпин;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Бахыт Кенжеев;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Игорь Клех;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Эдуард Кочергин;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Александр Нежный;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Алексей Поликовский;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Антон Уткин;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Любовь Юргенсон;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Ирена Полторак;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Дмитрий Лычковский;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Валентин Добрынин;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Андрей Матвеев;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Каринэ Арутюнова;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Наталья Ключарева;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Дмитрий Колодан;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Владимир Новиков;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Денис Осокин;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Тим Скоренко;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Наталия Соколовская;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Дмитрий Тростников;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Максим Чертанов;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
Бабиков Андрей;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Генкин Валерий;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Гуров Михаил;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Кукушкин Александр;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Давыдов Георгий;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Демидов Вадим;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Измайлов Наиль;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Каковкин Григорий;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Кисина Юлия;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Кожурин Кирилл;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Кондырев Виктор;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Кубатиев Алан;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Степанов Андрей;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Рафеенко Владимир;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Рясов Анатолий;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Сокуров Александр;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Файн Александр;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Фигль-Мигль;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
Гордин Яков;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Дубнова Мария;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Есипов Валерий;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Макарова Елена;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Моторов Алексей;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Муравьева Надежда;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Николаева Олеся;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Роднина Ирина;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Сафиев Надир;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Сулес Евгений;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Шерга Екатерина;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
Зайцев Данила;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Костюкович Елена;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Мартынов Владимир;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Милославский Юрий;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Подрабинек Александр;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Ропшинов Владимир;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Шайтанов Игорь;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
Бочоришвили Елена;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Лимонов Эдуард;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Москвина Татьяна;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Мягкова Ирина;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Шеваров Дмитрий;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Шпаков Владимир;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
Бердичевская Анна;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Квирикадзе Ираклий;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Окунь Саша;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Савельев Игорь;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Хазин Валерий;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Черных Наталия;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Шапко Владимир;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
Авилов Сергей;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Брейнингер Ольга;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Генис Александр;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Кравченко Владимир;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Лебедева Виктория;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Петрова Александра;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Сотников Владимир;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Старобинец Анна;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;
Мария Ануфриева;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Владимир Аристов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Дарья Бобылева;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Яна Вагнер;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Сана Валиулина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Марина Вишневецкая;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Юлия Гурина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Марина Кудимова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Алексей Молчанов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Константин Семенов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Глеб Смирнов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Инна Шульженко;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;
Марина Ахмедова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Валерий Байдин;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Анаит Григорян;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Федор Грот;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Анна Клепикова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Константин Куприянов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Александр Ливергант;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Анна Немзер;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Александра Николаенко;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Чулпан Хаматова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Катерина Гордеева;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Алла Хемлин;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
Кирилл Кобрин;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Инга Кузнецова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Виктор Мартинович;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Ольга Погодина-Кузмина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Валерия Пустовая;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Виталий Пуханов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Владимир Рецептер;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Владимир Севриновский;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Анна Сергеева-Клятис;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Александр Стесин;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Алексей Федяров;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;
Петр Алесшкоский;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Ирина Богатырева;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Алина Гатина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Елена Погорельская;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Стив Левин;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Ольга Покровская;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Александр Соболев;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Сергей Шойгу;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;
Тимур Валитов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Анатолий Гаврилов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Сергей Дмитренко;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Татьяна Замировская;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Анастасия Коваленкова;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Катерина Кожевина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Анастасия Курляндская;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Даниэль Орлов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Александр Прост;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Наталия Репина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Максим Цхай;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Иван Шипнигов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
Ольга Аникина;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Михаил Бару;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Екатерина Барбаняга;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Александр Баунов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Ксения Буржская;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Петр Воротынцев;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Николай Гаврилов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Дмитрий Гаричев;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Рагим Джафаров;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Андрей Дудко;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Виталий Захарцов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Михаил Квадратов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Павел Кренев;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Саша Кругосветов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Лев Кузьминский;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Екатерина Манойло;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Сергей Миронов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Алексей Рачунь;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Анатолий Словцов;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
